iter	Passed	Remaining
4773	44405	2102
4774	44416	2092
4775	44426	2083
4776	44436	2074
4777	44445	2065
4778	44455	2055
4779	44467	2046
4780	44478	2037
4781	44488	2028
4782	44498	2018
4783	44507	2009
4784	44516	2000
4785	44526	1990
4786	44535	1981
4787	44544	1972
4788	44554	1963
4789	44563	1953
4790	44572	1944
4791	44582	1935
4792	44591	1925
4793	44600	1916
4794	44610	1907
4795	44619	1897
4796	44629	1888
4797	44638	1879
4798	44648	1870
4799	44657	1860
4800	44667	1851
4801	44676	1842
4802	44685	1832
4803	44695	1823
4804	44704	1814
4805	44713	1804
4806	44723	1795
4807	44732	1786
4808	44742	1777
4809	44751	1767
4810	44760	1758
4811	44769	1749
4812	44779	1739
4813	44788	1730
4814	44798	1721
4815	44807	1711
4816	44817	1702
4817	44826	1693
4818	44836	1684
4819	44845	1674
4820	44854	1665
4821	44863	1656
4822	44873	1646
4823	44881	1637
4824	44891	1628
4825	44900	1618
4826	44909	1609
4827	44918	1600
4828	44928	1590
4829	44937	1581
4830	44946	1572
4831	44956	1563
4832	44965	1553
4833	44975	1544
4834	44985	1535
4835	44994	1525
4836	45003	1516
4837	45012	1507
4838	45022	1497
4839	45031	1488
4840	45040	1479
4841	45050	1470
4842	45059	1460
4843	45069	1451
4844	45078	1442
4845	45088	1432
4846	45097	1423
4847	45107	1414
4848	45116	1404
4849	45125	1395
4850	45135	1386
4851	45144	1377
4852	45154	1367
4853	45164	1358
4854	45173	1349
4855	45183	1339
4856	45193	1330
4857	45203	1321
4858	45213	1312
4859	45223	1302
4860	45232	1293
4861	45241	1284
4862	45251	1274
4863	45260	1265
4864	45270	1256
4865	45280	1246
4866	45289	1237
4867	45299	1228
4868	45308	1219
4869	45318	1209
4870	45334	1200
4871	45352	1191
4872	45363	1182
4873	45373	1172
4874	45382	1163
4875	45392	1154
4876	45402	1145
4877	45412	1135
4878	45421	1126
4879	45431	1117
4880	45440	1107
4881	45450	1098
4882	45460	1089
4883	45469	1079
4884	45479	1070
4885	45488	1061
4886	45498	1052
4887	45507	1042
4888	45516	1033
4889	45526	1024
4890	45536	1014
4891	45545	1005
4892	45555	996
4893	45564	986
4894	45574	977
4895	45583	968
4896	45592	958
4897	45602	949
4898	45611	940
4899	45621	931
4900	45630	921
4901	45640	912
4902	45649	903
4903	45658	893
4904	45668	884
4905	45677	875
4906	45686	865
4907	45696	856
4908	45705	847
4909	45715	837
4910	45724	828
4911	45734	819
4912	45743	810
4913	45753	800
4914	45762	791
4915	45771	782
4916	45781	772
4917	45791	763
4918	45800	754
4919	45809	744
4920	45819	735
4921	45828	726
4922	45837	716
4923	45847	707
4924	45857	698
4925	45866	689
4926	45876	679
4927	45885	670
4928	45894	661
4929	45904	651
4930	45914	642
4931	45922	633
4932	45932	623
4933	45942	614
4934	45951	605
4935	45960	595
4936	45970	586
4937	45979	577
4938	45989	568
4939	45998	558
4940	46008	549
4941	46017	540
4942	46027	530
4943	46036	521
4944	46046	512
4945	46055	502
4946	46064	493
4947	46074	484
4948	46083	474
4949	46092	465
4950	46101	456
4951	46110	446
4952	46120	437
4953	46129	428
4954	46138	419
4955	46148	409
4956	46158	400
4957	46168	391
4958	46178	381
4959	46188	372
4960	46197	363
4961	46206	353
4962	46216	344
4963	46226	335
4964	46235	325
4965	46244	316
4966	46253	307
4967	46263	297
4968	46272	288
4969	46281	279
4970	46291	270
4971	46299	260
4972	46318	251
4973	46333	242
4974	46343	232
4975	46353	223
4976	46363	214
4977	46373	204
4978	46382	195
4979	46392	186
4980	46401	176
4981	46410	167
4982	46420	158
4983	46430	149
4984	46440	139
4985	46449	130
4986	46458	121
4987	46468	111
4988	46477	102
4989	46486	93
4990	46496	83
4991	46505	74
4992	46514	65
4993	46524	55
4994	46533	46
4995	46543	37
4996	46552	27
4997	46561	18
4998	46571	9
4999	46580	0
